GM44098	1	92589872	92589917
FMO6	1	162916551	162937515
GM37591	1	33212774	33215475
GM44099	1	92595365	92595476
OLFR1411	1	92594411	92597753
GM2987	1	33235939	33237631
OLFR1410	1	92605782	92614806
CFHR1	1	139547053	139560272
GM18799	1	33315670	33316582
OLFR12	1	92617788	92623412
GM9458	1	30986225	30986953
ASB1	1	91540544	91559589
COPS9	1	92637145	92641985
SLC35F5	1	125560595	125595820
CFHR3	1	139584783	139660899
LGSN	1	31176401	31204725
RFX8	1	39665301	39720997
GM29128	1	31136026	31150105
4931428L18RIK	1	30997842	31222684
CDK5R2	1	74854934	74857732
GM16582	1	74850895	74879953
GM7893	1	31164549	31164773
GM28644	1	31041919	31043675
RGS4	1	169741477	169747642
PPOX	1	171275990	171281186
DES	1	75360329	75368579
GM28380	1	91611406	91624500
TWIST2	1	91801461	91848028
GM3646	1	39804148	39805332
GM29100	1	91798528	91802937
GM29101	1	91822515	91823985
B4GALT3	1	171270328	171276896
GM15179	1	75368212	75375012
FMO3	1	162953800	162984528
GM37586	1	169853548	169853751
FEV	1	74881509	74885419
MROH9	1	163024302	163085670
GM29649	1	16758205	16758623
GM37273	1	162983014	163066682
CPS1	1	67123026	67231259
GM15852	1	169932698	169934248
CCDC190	1	169928648	169934653
GM37600	1	91916260	91919551
1700066B17RIK	1	39839175	39847334
OTOS	1	92644218	92648841
GM7933	1	33371331	33373585
GM29483	1	92714234	92717202
GM29482	1	92759213	92760480
GM18444	1	125667988	125668616
GPR39	1	125676995	125873862
LYPD1	1	125867622	125913101
XKR9	1	13668771	13701723
GM18186	1	165493422	165495001
ADCY10	1	165485183	165576774
GM5523	1	13785883	13786879
GM36947	1	13846871	13849119
GM4788	1	139697623	139781243
PRIM2	1	33453810	33669795
GM37400	1	14109215	14112819
GM29228	1	33482101	33482518
GM37618	1	33613758	33616832
GM17813	1	33657781	33658108
HSD17B7	1	169949535	169969241
ANKMY1	1	92859803	92902906
CRYBA2	1	74889934	74893143
GM29480	1	92842177	92848771
GPC1	1	92831645	92860779
GM29481	1	92820958	92837896
GM5828	1	16768279	16770138
PIH1D3	1	31222838	31224288
GM4850	1	31267326	31267884
GM38135	1	38722620	38723121
2610300A13RIK	1	38767184	38767686
3110045C21RIK	1	169969409	169972396
DDR2	1	169972307	170110762
GM38325	1	165493791	165495167
TEX35	1	157099139	157108680
JPH1	1	16964560	17097889
4921511E07RIK	1	16930970	16931796
GM28376	1	16898185	17091631
GM37049	1	163108993	163110975
CD84	1	171839697	171890718
GM37048	1	91975987	91981564
GM37036	1	92019592	92022097
HDAC4	1	91928779	92195699
GM37785	1	185329451	185331858
GM28783	1	17124747	17128956
BPNT1	1	185332149	185357777
CFAP65	1	74902071	74935599
CFHR2	1	139804167	139858702
SERPINE2	1	79794197	79861180
GDAP1	1	17145362	17164271
GM5837	1	139928240	139929608
GM16332	1	139862957	139936477
GM15841	1	74902371	74907653
GM20471	1	163280356	163287045
PRRX1	1	163245119	163313710
4930532G15RIK	1	185359461	185362865
GM37644	1	163306798	163309067
GM28784	1	17168403	17173103
TATDN3	1	191045826	191062932
SKA2L-PS	1	150549317	150549676
GM36992	1	176754517	176758876
CEP170	1	176733653	176814067
GM28785	1	17250114	17250492
GM5251	1	17394958	17395429
RBM6-PS1	1	17397412	17400281
GM6075	1	17429043	17429528
GM5834	1	139939601	139994205
GM38266	1	140000549	140000969
GM38019	1	140038433	140049029
GM5529	1	79922536	79923426
GM30694	1	157118948	157134399
PI15	1	17601901	17630939
GM28154	1	17615084	17641081
GM28071	1	79957580	79958057
LAX1	1	133679091	133690108
PTPN18	1	34459762	34475733
GM28058	1	80098622	80098885
GM38339	1	80146973	80148801
GM15668	1	67249200	67323609
GM38104	1	176751521	176753415
3110062G12RIK	1	176745564	176746982
GM28417	1	34468834	34473148
IHH	1	74945315	74951672
KIF22-PS	1	67585053	67587036
GM37744	1	74954252	74955841
GM15669	1	67792481	67805324
GM37957	1	67903230	67905532
GM15671	1	68024243	68025763
NHEJ1	1	74967139	75125200
9830004L10RIK	1	80184719	80192073
SLC23A3	1	75125541	75133890
KIFAP3	1	163779583	163917109
UAP1	1	170141938	170174957
1700001G17RIK	1	33669824	33670712
EPRS	1	185363044	185428360
GORAB	1	163384908	163403669
4930568A12RIK	1	34477167	34485933
RABGAP1L	1	160219174	160793211
GM15178	1	75392131	75396363
SPEG	1	75375297	75432320
GM29500	1	163607377	163610269
SLAMF6	1	171917515	171953170
CFH	1	140084708	140183764
GM19335	1	68591618	68593686
GM37769	1	68711037	68713405
GM15670	1	68293280	68293726
GM16076	1	69091913	69106740
RPSA-PS1	1	163623793	163624678
ERBB4	1	68032186	69108059
GM37065	1	171909957	171919356
GM38173	1	33671915	33674228
GM37215	1	160589882	160591140
6720464F23RIK	1	160608955	160612450
GM37873	1	160648023	160650302
GM38210	1	165585183	165585991
GM38302	1	160604115	160606190
GM38126	1	160755687	160759689
PRSS39	1	34498410	34503063
GM37529	1	160321686	160327078
9430087J23RIK	1	160315344	160316495
GM38329	1	160727734	160728160
GM36975	1	160264324	160443072
GM37060	1	157404325	157406721
RASAL2	1	157135182	157412595
GM37328	1	160726042	160726681
GM37212	1	160570161	160573810
GM37748	1	170175180	170176319
GM37502	1	170175382	170177772
GM37368	1	133775210	133778421
ATP2B4	1	133699457	133801041
GM37100	1	68115195	68116547
GM37735	1	68639424	68640829
GM37061	1	68758485	68761727
METTL11B	1	163702256	163725232
NSL1	1	191063012	191086474
GM37788	1	157347339	157350043
2810025M15RIK	1	157412352	157420236
GM38188	1	191077825	191078680
GM6058	1	157383931	157384329
GM37578	1	157354474	157355650
SF3B1	1	54985169	55027481
FAM124B	1	80198706	80218473
GM37444	1	14255552	14255990
GM2343	1	163729569	163730610
EYA1	1	14168954	14310235
GM37559	1	165613059	165613890
MPZL1	1	165592240	165634538
MAP4K4	1	39900913	40026310
BATF3	1	191097847	191108945
2310015K22RIK	1	80225044	80228792
GM37932	1	80255031	80256197
GM38033	1	36527534	36528237
CNNM3	1	36511867	36528237
GM28416	1	34523716	34524007
CFC1	1	34535648	34544313
GM28419	1	34538086	34538560
PRSS40	1	34543968	34560943
UHMK1	1	170193420	170215397
GM38125	1	59801263	59804700
BMPR2	1	59763400	59879014
RAB23	1	33719887	33742564
4930500M09RIK	1	170214860	170216422
AMER3	1	34579657	34590944
1700101I19RIK	1	34579202	34579711
GM6345	1	170254049	170255739
SH2D1B1	1	170277320	170286769
SH2D1B2	1	170232749	170253608
GM28418	1	34607297	34607719
GM36984	1	34610572	34610806
GM29730	1	34610908	34612303
GM9947	1	14752937	14776931
E330011M16RIK	1	55051319	55053112
GM17971	1	55066264	55067069
MSC	1	14753346	14755992
COQ10B	1	55052770	55072702
ATG16L1	1	87755870	87792428
AA619741	1	34635544	34636189
GM38161	1	191132657	191134014
SCYL3	1	163929100	163955126
VANGL2	1	172000960	172028444
GM10537	1	133829528	133831225
GM28441	1	133835189	133838372
BC055324	1	163945993	163994796
GM37977	1	59886969	59887689
GM42417	1	36530193	36539429
ANKRD39	1	36537507	36547445
CUL3	1	80264923	80340480
ANKRD23	1	36530188	36536883
GM8840	1	69130914	69131299
PCED1C-PS	1	69377321	69378071
FAM117B	1	59913006	59985346
GM28497	1	69441056	69444084
GM29113	1	69490357	69493788
GM28153	1	17741915	17805417
GM16070	1	17676027	17727646
CRISPLD1	1	17727045	17766344
ICA1L	1	59982490	60043184
GM37905	1	33748007	33748347
GM37262	1	80326177	80327994
BAG2	1	33745484	33757795
GM37902	1	80274731	80276413
9630028B13RIK	1	185429357	185441819
5033404E19RIK	1	185487294	185498159
GM38093	1	185744803	185757772
FAM71A	1	191162584	191164817
GM9722	1	185878084	185878885
GM37531	1	59929688	59935102
SDCCAG8	1	176814660	177020437
GM15851	1	133906531	133914822
LYPLAL1	1	186087731	186117310
OPTC	1	133897199	133907999
GM18829	1	59950403	59952464
GM38268	1	186112181	186112373
DUSP28	1	92906981	92908435
5033417F24RIK	1	92908378	92910764
NHLH1	1	172052292	172057573
PRELP	1	133910304	133921414
PAM	1	97795114	98095646
GM28112	1	69660187	69662061
GM29112	1	69595036	69598522
GM29114	1	69513932	69547707
AKT3	1	177020073	177258203
IKZF2	1	69531214	69687245
GM18407	1	165643899	165644688
GM38053	1	176854400	176854559
GM37960	1	177035040	177036936
GM38158	1	176835724	176836062
GM37246	1	176881571	176882405
GM37519	1	176974236	176976445
GM37706	1	177168098	177170862
GM37106	1	177045242	177046773
GM37490	1	176889507	176890230
GM37463	1	177229891	177230686
GM15423	1	176927999	176932711
GM37598	1	177074484	177075784
GM38146	1	177134161	177135453
GM37412	1	14788645	14792965
GM3531	1	97948901	97949389
GM37140	1	97878382	97880065
B230216N24RIK	1	98031116	98057680
HSPE1	1	55088132	55091307
SMT3H2-PS4	1	14839869	14840156
GM8419	1	51938254	51938665
GM8420	1	51940664	51941261
HSPD1	1	55077835	55088243
RCSD1	1	165646516	165709757
RPL5-PS1	1	14865072	14865965
ZFP451	1	33761545	33814595
GM37073	1	165721556	165722777
GM34767	1	165734600	165735661
GM38164	1	172088474	172088803
GM37756	1	172089910	172092679
CACNA1S	1	136052750	136119822
NCSTN	1	172066013	172082795
GM37272	1	186182257	186182744
GM37134	1	186177338	186223789
ATF3	1	191170296	191218039
CREG1	1	165763746	165775308
COPA	1	172082529	172122330
RNPEPL1	1	92910783	92924384
GM37491	1	186347315	186348425
HMCN1	1	150562524	150993435
A730004F24RIK	1	186511838	186558681
GM7690	1	17947041	17948439
GM36972	1	165775868	165777155
GM1627	1	133962162	133971938
FAM72A	1	131527903	131539872
GM28756	1	17994462	18059056
GM45784	1	18048100	18058269
GM18775	1	17993010	17999622
GM17969	1	17993813	17997483
GM28755	1	18005961	18016186
TGFB2	1	186622792	186705989
GM5147	1	55120080	55120873
STAT1	1	52119440	52161865
D730003I15RIK	1	191224454	191226140
GM37074	1	191249424	191251266
ADAM23	1	63445891	63596276
GM29491	1	186705695	186707033
GM16581	1	55127297	55128287
GM17976	1	165941618	165943526
GM32999	1	165844047	165844608
GM37856	1	165845087	165846085
GM37014	1	136057181	136059433
GM37759	1	136116577	136119822
CD247	1	165788681	165877277
GM20631	1	150625266	150783499
AVPR1B	1	131599239	131612000
RUFY4	1	74125541	74148223
GM37168	1	191267178	191288714
GM37336	1	180202303	180212401
GM16565	1	165781075	165789367
POU2F1	1	165865154	166002678
CXCR2	1	74153989	74161246
GM8532	1	131632509	131632969
CXCR1	1	74191785	74194631
GM15455	1	33836124	33838680
STAT4	1	51987148	52107189
4930590L20RIK	1	140570176	140656404
GM37777	1	140266487	140269852
KCNT2	1	140246158	140612067
NENF	1	191306789	191318194
SEMA4C	1	36548639	36558349
GM2666	1	85484252	85485142
GM18301	1	52134443	52135330
GM31812	1	52108121	52113751
GM3940	1	52090635	52091066
